Station,Year,Month,Day,MaxTemp,MinTemp,Rainfall,Date,Week
71075,2017,9,12,11.0,3.1,0.0,2017-09-12,14.0
71075,2017,9,13,6.0,4.5,3.8,2017-09-13,14.0
71075,2017,9,14,0.4,-4.3,16.6,2017-09-14,14.0
71075,2017,9,15,1.2,-3.5,8.6,2017-09-15,15.0
71075,2017,9,16,4.8,-0.4,21.8,2017-09-16,15.0
71075,2017,9,17,7.4,-5.0,4.2,2017-09-17,15.0
71075,2017,9,18,7.8,-2.3,0.0,2017-09-18,15.0
71075,2017,9,19,4.8,-2.3,14.4,2017-09-19,15.0
71075,2017,9,20,9.7,-3.3,1.2,2017-09-20,15.0
71075,2017,9,21,10.0,0.5,0.0,2017-09-21,15.0
71075,2018,6,9,6.4,0.6,18.6,2018-06-09,1.0
71075,2018,6,10,5.2,-1.8,0.0,2018-06-10,1.0
71075,2018,6,11,6.9,-6.5,0.0,2018-06-11,1.0
71075,2018,6,12,2.6,-3.4,5.0,2018-06-12,1.0
71075,2018,6,13,0.4,0.1,22.8,2018-06-13,1.0
71075,2018,6,14,0.5,-2.3,13.6,2018-06-14,1.0
71075,2018,6,15,-1.2,-2.3,26.4,2018-06-15,1.0
71075,2018,6,16,-2.8,-4.7,36.4,2018-06-16,2.0
71075,2018,6,17,-0.7,-4.4,8.4,2018-06-17,2.0
71075,2018,6,18,0.9,-3.9,6.6,2018-06-18,2.0
71075,2018,6,19,1.1,-2.9,1.6,2018-06-19,2.0
71075,2018,6,20,4.5,-8.8,0.0,2018-06-20,2.0
71075,2018,6,21,6.3,-6.5,0.0,2018-06-21,2.0
71075,2018,6,22,3.1,-5.5,0.0,2018-06-22,2.0
71075,2018,6,23,3.9,-0.9,0.0,2018-06-23,3.0
71075,2018,6,24,4.2,-4.3,0.4,2018-06-24,3.0
71075,2018,6,25,6.5,-9.4,0.0,2018-06-25,3.0
71075,2018,6,26,5.3,-8.0,0.0,2018-06-26,3.0
71075,2018,6,27,7.7,-6.5,0.0,2018-06-27,3.0
71075,2018,6,28,3.9,-3.5,2.8,2018-06-28,3.0
71075,2018,6,29,2.0,-1.8,4.0,2018-06-29,3.0
71075,2018,6,30,-0.2,-2.7,1.6,2018-06-30,4.0
71075,2018,7,1,5.0,-7.7,7.4,2018-07-01,4.0
71075,2018,7,2,4.0,-9.7,0.0,2018-07-02,4.0
71075,2018,7,3,7.5,-7.3,0.0,2018-07-03,4.0
71075,2018,7,4,7.3,-1.4,0.0,2018-07-04,4.0
71075,2018,7,5,6.6,2.1,0.0,2018-07-05,4.0
71075,2018,7,6,2.4,2.3,11.2,2018-07-06,4.0
71075,2018,7,7,-1.0,-3.0,35.4,2018-07-07,5.0
71075,2018,7,8,0.7,-3.2,18.0,2018-07-08,5.0
71075,2018,7,9,4.2,-3.2,0.0,2018-07-09,5.0
71075,2018,7,10,4.5,-12.0,0.0,2018-07-10,5.0
71075,2018,7,11,6.5,-8.5,0.0,2018-07-11,5.0
71075,2018,7,12,1.6,-8.4,0.0,2018-07-12,5.0
71075,2018,7,13,0.7,-4.7,0.0,2018-07-13,5.0
71075,2018,7,14,5.5,-7.8,0.0,2018-07-14,6.0
71075,2018,7,15,4.0,-7.9,0.0,2018-07-15,6.0
71075,2018,7,16,1.6,-7.0,0.0,2018-07-16,6.0
71075,2018,7,17,3.6,-3.3,0.4,2018-07-17,6.0
71075,2018,7,18,-1.5,-4.2,9.6,2018-07-18,6.0
71075,2018,7,19,2.1,-3.2,0.0,2018-07-19,6.0
71075,2018,7,20,-2.2,-3.5,19.0,2018-07-20,6.0
71075,2018,7,21,1.8,-5.6,13.6,2018-07-21,7.0
71075,2018,7,22,3.2,-12.1,0.0,2018-07-22,7.0
71075,2018,7,23,4.4,-9.9,0.0,2018-07-23,7.0
71075,2018,7,24,1.5,-2.3,10.8,2018-07-24,7.0
71075,2018,7,25,0.8,-1.1,8.2,2018-07-25,7.0
71075,2018,7,26,0.7,-2.8,0.0,2018-07-26,7.0
71075,2018,7,27,2.3,-1.3,0.6,2018-07-27,7.0
71075,2018,7,28,3.9,0.0,1.2,2018-07-28,8.0
71075,2018,7,29,2.3,1.4,12.2,2018-07-29,8.0
71075,2018,7,30,0.9,-4.4,21.4,2018-07-30,8.0
71075,2018,7,31,0.1,-4.1,2.2,2018-07-31,8.0
71075,2018,8,1,1.1,-1.7,13.8,2018-08-01,8.0
71075,2018,8,2,5.8,-8.8,0.0,2018-08-02,8.0
71075,2018,8,3,7.5,-1.9,0.0,2018-08-03,8.0
71075,2018,8,4,0.6,-2.3,42.0,2018-08-04,9.0
71075,2018,8,5,5.4,-2.5,0.6,2018-08-05,9.0
71075,2018,8,6,-1.2,-1.5,1.8,2018-08-06,9.0
71075,2018,8,7,-1.7,-4.5,40.6,2018-08-07,9.0
71075,2018,8,8,2.9,-4.4,9.8,2018-08-08,9.0
71075,2018,8,9,5.5,-5.6,8.6,2018-08-09,9.0
71075,2018,8,10,4.0,-0.6,0.0,2018-08-10,9.0
71075,2018,8,11,2.5,1.5,0.0,2018-08-11,10.0
71075,2018,8,12,0.4,-5.3,27.6,2018-08-12,10.0
71075,2018,8,13,6.0,-4.1,2.4,2018-08-13,10.0
71075,2018,8,14,6.3,-0.6,0.0,2018-08-14,10.0
71075,2018,8,15,2.3,-1.0,0.0,2018-08-15,10.0
71075,2018,8,16,-0.7,-2.9,30.2,2018-08-16,10.0
71075,2018,8,17,-0.5,-6.7,0.0,2018-08-17,10.0
71075,2018,8,18,-0.4,-2.4,7.4,2018-08-18,11.0
71075,2018,8,19,-1.5,-4.9,30.6,2018-08-19,11.0
71075,2018,8,20,0.9,-8.2,2.4,2018-08-20,11.0
71075,2018,8,21,-0.5,-5.0,4.4,2018-08-21,11.0
71075,2018,8,22,3.5,-4.2,1.8,2018-08-22,11.0
71075,2018,8,23,1.2,-9.1,0.0,2018-08-23,11.0
71075,2018,8,24,3.2,-7.9,0.0,2018-08-24,11.0
71075,2018,8,25,6.0,-7.5,0.0,2018-08-25,12.0
71075,2018,8,26,5.6,-0.7,2.6,2018-08-26,12.0
71075,2018,8,27,0.2,-5.7,0.0,2018-08-27,12.0
71075,2018,8,28,0.7,-11.4,0.0,2018-08-28,12.0
71075,2018,8,29,3.7,-14.2,0.0,2018-08-29,12.0
71075,2018,8,30,7.9,-7.8,0.0,2018-08-30,12.0
71075,2018,8,31,2.3,0.5,0.0,2018-08-31,12.0
71075,2018,9,1,1.3,-0.5,25.0,2018-09-01,13.0
71075,2018,9,2,1.7,-6.8,4.8,2018-09-02,13.0
71075,2018,9,3,4.0,-6.5,0.0,2018-09-03,13.0
71075,2018,9,4,5.1,-6.6,0.0,2018-09-04,13.0
71075,2018,9,5,7.4,-4.4,0.0,2018-09-05,13.0
71075,2018,9,6,5.1,0.1,0.0,2018-09-06,13.0
71075,2018,9,7,6.0,1.0,38.6,2018-09-07,13.0
71075,2018,9,8,4.6,-2.6,0.0,2018-09-08,14.0
71075,2018,9,9,8.3,-1.8,0.0,2018-09-09,14.0
71075,2018,9,10,11.5,-0.1,0.0,2018-09-10,14.0
71075,2018,9,11,8.6,1.4,0.0,2018-09-11,14.0
71075,2018,9,12,6.7,5.2,0.0,2018-09-12,14.0
71075,2018,9,13,9.2,-1.1,0.0,2018-09-13,14.0
71075,2018,9,14,9.8,-1.5,0.0,2018-09-14,14.0
71075,2018,9,15,9.9,3.6,0.0,2018-09-15,15.0
71075,2018,9,16,0.4,-6.8,9.0,2018-09-16,15.0
71075,2018,9,17,3.6,-7.6,0.0,2018-09-17,15.0
71075,2018,9,18,6.1,-1.0,0.0,2018-09-18,15.0
71075,2018,9,19,2.0,0.9,0.0,2018-09-19,15.0
71075,2018,9,20,6.9,-6.5,0.0,2018-09-20,15.0
71075,2018,9,21,9.3,-4.0,0.0,2018-09-21,15.0
71075,2019,6,9,5.3,1.6,0.0,2019-06-09,1.0
71075,2019,6,10,7.2,3.0,7.2,2019-06-10,1.0
71075,2019,6,11,8.5,0.6,33.2,2019-06-11,1.0
71075,2019,6,12,7.1,4.4,0.0,2019-06-12,1.0
71075,2019,6,13,3.3,2.7,25.2,2019-06-13,1.0
71075,2019,6,14,1.4,-1.1,0.6,2019-06-14,1.0
71075,2019,6,15,4.5,0.1,1.0,2019-06-15,1.0
71075,2019,6,16,5.6,-4.6,0.0,2019-06-16,2.0
71075,2019,6,17,7.2,-5.7,0.0,2019-06-17,2.0
71075,2019,6,18,2.1,-2.0,0.0,2019-06-18,2.0
71075,2019,6,19,2.0,-6.6,2.4,2019-06-19,2.0
71075,2019,6,20,0.2,-12.0,0.0,2019-06-20,2.0
71075,2019,6,21,0.1,-9.1,0.0,2019-06-21,2.0
71075,2019,6,22,1.2,-7.8,0.0,2019-06-22,2.0
71075,2019,6,23,0.5,-4.1,0.0,2019-06-23,3.0
71075,2019,6,24,5.9,-8.2,0.4,2019-06-24,3.0
71075,2019,6,25,10.4,-6.9,0.0,2019-06-25,3.0
71075,2019,6,26,10.6,-6.9,0.0,2019-06-26,3.0
71075,2019,6,27,9.6,-5.4,0.0,2019-06-27,3.0
71075,2019,6,28,5.9,-0.2,0.0,2019-06-28,3.0
71075,2019,6,29,5.0,-0.7,0.8,2019-06-29,3.0
71075,2019,6,30,2.9,-2.5,33.4,2019-06-30,4.0
71075,2019,7,1,4.0,-3.6,1.0,2019-07-01,4.0
71075,2019,7,2,3.9,-2.9,0.0,2019-07-02,4.0
71075,2019,7,3,7.6,-7.5,0.0,2019-07-03,4.0
71075,2019,7,4,4.0,-3.0,0.0,2019-07-04,4.0
71075,2019,7,5,6.4,-2.1,0.0,2019-07-05,4.0
71075,2019,7,6,10.1,-4.0,0.0,2019-07-06,4.0
71075,2019,7,7,4.6,-3.7,0.0,2019-07-07,5.0
71075,2019,7,8,3.6,2.3,7.6,2019-07-08,5.0
71075,2019,7,9,0.1,-2.0,0.8,2019-07-09,5.0
71075,2019,7,10,1.2,-1.8,1.2,2019-07-10,5.0
71075,2019,7,11,0.7,-3.6,25.2,2019-07-11,5.0
71075,2019,7,12,1.3,-3.3,39.2,2019-07-12,5.0
71075,2019,7,13,-1.1,-5.3,60.2,2019-07-13,5.0
71075,2019,7,14,-0.6,-6.0,11.0,2019-07-14,6.0
71075,2019,7,15,2.4,-4.0,21.0,2019-07-15,6.0
71075,2019,7,16,2.8,-2.3,0.0,2019-07-16,6.0
71075,2019,7,17,0.0,-1.8,0.2,2019-07-17,6.0
71075,2019,7,18,2.4,-2.0,9.6,2019-07-18,6.0
71075,2019,7,19,4.8,-3.3,0.0,2019-07-19,6.0
71075,2019,7,20,6.0,-3.7,0.0,2019-07-20,6.0
71075,2019,7,21,4.0,-1.7,0.0,2019-07-21,7.0
71075,2019,7,22,4.5,0.6,0.2,2019-07-22,7.0
71075,2019,7,23,2.8,-0.5,0.0,2019-07-23,7.0
71075,2019,7,24,2.3,-3.0,27.8,2019-07-24,7.0
71075,2019,7,25,8.3,-6.9,0.0,2019-07-25,7.0
71075,2019,7,26,6.0,-0.7,0.0,2019-07-26,7.0
71075,2019,7,27,2.1,-2.0,0.0,2019-07-27,7.0
71075,2019,7,28,3.0,-2.3,0.0,2019-07-28,8.0
71075,2019,7,29,2.2,-0.6,2.6,2019-07-29,8.0
71075,2019,7,30,6.0,-7.7,2.0,2019-07-30,8.0
71075,2019,7,31,7.5,-7.3,0.0,2019-07-31,8.0
71075,2019,8,1,5.9,-5.9,0.0,2019-08-01,8.0
71075,2019,8,2,7.4,-6.8,0.0,2019-08-02,8.0
71075,2019,8,3,7.8,-2.8,0.0,2019-08-03,8.0
71075,2019,8,4,5.7,-7.5,0.0,2019-08-04,9.0
71075,2019,8,5,4.5,-6.0,0.0,2019-08-05,9.0
71075,2019,8,6,5.4,-4.7,0.0,2019-08-06,9.0
71075,2019,8,7,3.2,-1.8,0.0,2019-08-07,9.0
71075,2019,8,8,-0.2,-1.4,13.6,2019-08-08,9.0
71075,2019,8,9,-2.7,-3.9,52.4,2019-08-09,9.0
71075,2019,8,10,-3.3,-6.1,25.2,2019-08-10,9.0
71075,2019,8,11,0.0,-5.7,16.2,2019-08-11,10.0
71075,2019,8,12,2.5,-5.6,1.4,2019-08-12,10.0
71075,2019,8,13,3.9,-5.6,0.0,2019-08-13,10.0
71075,2019,8,14,4.6,-8.3,0.0,2019-08-14,10.0
71075,2019,8,15,3.9,-5.2,0.0,2019-08-15,10.0
71075,2019,8,16,3.5,-1.5,0.0,2019-08-16,10.0
71075,2019,8,17,6.5,-3.8,8.0,2019-08-17,10.0
71075,2019,8,18,7.7,-1.0,0.0,2019-08-18,11.0
71075,2019,8,19,-1.5,-4.8,30.6,2019-08-19,11.0
71075,2019,8,20,1.1,-4.5,12.0,2019-08-20,11.0
71075,2019,8,21,2.1,-2.3,16.0,2019-08-21,11.0
71075,2019,8,22,4.3,-1.8,16.0,2019-08-22,11.0
71075,2019,8,23,7.6,-7.0,0.0,2019-08-23,11.0
71075,2019,8,24,3.4,-0.8,0.0,2019-08-24,11.0
71075,2019,8,25,4.5,0.1,0.2,2019-08-25,12.0
71075,2019,8,26,5.3,-4.8,0.0,2019-08-26,12.0
71075,2019,8,27,6.7,-7.0,0.0,2019-08-27,12.0
71075,2019,8,28,1.6,-5.8,0.0,2019-08-28,12.0
71075,2019,8,29,-0.2,-5.5,2.2,2019-08-29,12.0
71075,2019,8,30,4.5,-12.0,2.2,2019-08-30,12.0
71075,2019,8,31,8.7,-7.3,0.0,2019-08-31,12.0
71075,2019,9,1,5.4,-5.4,0.0,2019-09-01,13.0
71075,2019,9,2,8.3,-2.7,3.6,2019-09-02,13.0
71075,2019,9,3,8.9,1.2,0.0,2019-09-03,13.0
71075,2019,9,4,5.9,1.9,0.0,2019-09-04,13.0
71075,2019,9,5,9.4,2.0,0.0,2019-09-05,13.0
71075,2019,9,6,8.1,1.7,4.0,2019-09-06,13.0
71075,2019,9,7,-1.3,-3.0,34.8,2019-09-07,13.0
71075,2019,9,8,-0.3,-3.9,18.2,2019-09-08,14.0
71075,2019,9,9,3.4,-4.7,7.2,2019-09-09,14.0
71075,2019,9,10,7.6,-5.4,0.0,2019-09-10,14.0
71075,2019,9,11,11.7,-6.0,0.0,2019-09-11,14.0
71075,2019,9,12,8.4,-0.4,0.0,2019-09-12,14.0
71075,2019,9,13,8.7,0.4,0.2,2019-09-13,14.0
71075,2019,9,14,8.9,0.2,0.0,2019-09-14,14.0
71075,2019,9,15,8.7,2.5,0.0,2019-09-15,15.0
71075,2019,9,16,5.6,3.9,6.0,2019-09-16,15.0
71075,2019,9,17,2.6,-7.1,33.6,2019-09-17,15.0
71075,2019,9,18,8.8,-6.8,0.6,2019-09-18,15.0
71075,2019,9,19,13.1,-0.6,0.0,2019-09-19,15.0
71075,2019,9,20,11.8,2.8,0.0,2019-09-20,15.0
71075,2019,9,21,9.1,6.9,0.0,2019-09-21,15.0
71075,2020,6,9,7.5,-6.6,0.0,2020-06-09,1.0
71075,2020,6,10,6.8,-3.5,0.0,2020-06-10,1.0
71075,2020,6,11,7.0,-1.7,0.0,2020-06-11,1.0
71075,2020,6,12,8.3,-3.5,0.0,2020-06-12,1.0
71075,2020,6,13,7.0,-2.7,0.0,2020-06-13,1.0
71075,2020,6,14,1.6,0.1,42.0,2020-06-14,1.0
71075,2020,6,15,3.8,-1.5,9.8,2020-06-15,1.0
71075,2020,6,16,3.9,1.3,8.8,2020-06-16,2.0
71075,2020,6,17,7.8,-2.4,2.6,2020-06-17,2.0
71075,2020,6,18,6.7,-3.2,0.0,2020-06-18,2.0
71075,2020,6,19,5.0,-3.9,0.0,2020-06-19,2.0
71075,2020,6,20,4.7,2.8,9.4,2020-06-20,2.0
71075,2020,6,21,0.2,-0.7,48.2,2020-06-21,2.0
71075,2020,6,22,-0.5,-5.1,6.6,2020-06-22,2.0
71075,2020,6,23,2.3,-2.7,3.4,2020-06-23,3.0
71075,2020,6,24,5.5,-1.4,0.4,2020-06-24,3.0
71075,2020,6,25,1.8,-1.1,0.2,2020-06-25,3.0
71075,2020,6,26,4.6,-2.0,0.2,2020-06-26,3.0
71075,2020,6,27,3.8,-6.5,0.0,2020-06-27,3.0
71075,2020,6,28,5.5,-8.0,0.0,2020-06-28,3.0
71075,2020,6,29,6.0,-6.8,0.0,2020-06-29,3.0
71075,2020,6,30,3.0,-3.9,0.0,2020-06-30,4.0
71075,2020,7,1,5.5,-1.1,1.4,2020-07-01,4.0
71075,2020,7,2,0.6,0.5,25.4,2020-07-02,4.0
71075,2020,7,3,-1.4,-2.6,8.4,2020-07-03,4.0
71075,2020,7,4,1.1,-5.9,12.6,2020-07-04,4.0
71075,2020,7,5,5.2,-3.5,0.0,2020-07-05,4.0
71075,2020,7,6,6.7,-6.5,0.0,2020-07-06,4.0
71075,2020,7,7,5.4,-5.3,0.0,2020-07-07,5.0
71075,2020,7,8,4.6,-7.2,0.0,2020-07-08,5.0
71075,2020,7,9,8.0,-5.5,0.0,2020-07-09,5.0
71075,2020,7,10,3.9,-4.6,0.0,2020-07-10,5.0
71075,2020,7,11,4.7,-1.7,0.0,2020-07-11,5.0
71075,2020,7,12,0.3,-2.6,0.8,2020-07-12,5.0
71075,2020,7,13,0.9,-2.0,75.2,2020-07-13,5.0
71075,2020,7,14,1.2,-1.7,20.2,2020-07-14,6.0
71075,2020,7,15,0.8,-2.7,0.0,2020-07-15,6.0
71075,2020,7,16,1.4,-4.4,0.6,2020-07-16,6.0
71075,2020,7,17,6.8,-7.8,0.8,2020-07-17,6.0
71075,2020,7,18,7.3,-7.0,1.2,2020-07-18,6.0
71075,2020,7,19,1.5,-0.7,1.4,2020-07-19,6.0
71075,2020,7,20,0.6,-3.7,10.2,2020-07-20,6.0
71075,2020,7,21,5.4,-5.2,0.0,2020-07-21,7.0
71075,2020,7,22,5.9,-3.8,0.0,2020-07-22,7.0
71075,2020,7,23,7.1,-6.8,0.0,2020-07-23,7.0
71075,2020,7,24,5.9,-5.4,0.0,2020-07-24,7.0
71075,2020,7,25,9.2,-5.1,0.0,2020-07-25,7.0
71075,2020,7,26,3.1,0.1,7.6,2020-07-26,7.0
71075,2020,7,27,2.4,1.3,24.8,2020-07-27,7.0
71075,2020,7,28,3.5,0.7,36.0,2020-07-28,8.0
71075,2020,7,29,6.5,-2.1,1.8,2020-07-29,8.0
71075,2020,7,30,5.5,-3.3,0.0,2020-07-30,8.0
71075,2020,7,31,8.8,-7.2,0.0,2020-07-31,8.0
71075,2020,8,1,6.2,-4.6,0.0,2020-08-01,8.0
71075,2020,8,2,11.0,-2.1,0.0,2020-08-02,8.0
71075,2020,8,3,3.5,-3.0,0.0,2020-08-03,8.0
71075,2020,8,4,-0.3,-0.8,9.2,2020-08-04,9.0
71075,2020,8,5,-1.1,-6.5,10.8,2020-08-05,9.0
71075,2020,8,6,5.9,-8.7,1.0,2020-08-06,9.0
71075,2020,8,7,0.0,-8.8,0.0,2020-08-07,9.0
71075,2020,8,8,1.2,-2.1,19.2,2020-08-08,9.0
71075,2020,8,9,1.0,-0.8,49.8,2020-08-09,9.0
71075,2020,8,10,3.0,-2.8,19.8,2020-08-10,9.0
71075,2020,8,11,10.2,-5.9,0.0,2020-08-11,10.0
71075,2020,8,12,3.2,-0.6,0.0,2020-08-12,10.0
71075,2020,8,13,4.5,1.2,5.8,2020-08-13,10.0
71075,2020,8,14,4.2,-1.7,2.6,2020-08-14,10.0
71075,2020,8,15,2.5,0.2,21.4,2020-08-15,10.0
71075,2020,8,16,2.7,0.4,3.2,2020-08-16,10.0
71075,2020,8,17,2.7,0.4,1.0,2020-08-17,10.0
71075,2020,8,18,1.6,-1.5,7.6,2020-08-18,11.0
71075,2020,8,19,0.5,-1.2,23.2,2020-08-19,11.0
71075,2020,8,20,-0.9,-2.8,20.8,2020-08-20,11.0
71075,2020,8,21,-0.5,-2.9,27.2,2020-08-21,11.0
71075,2020,8,22,-3.2,-6.0,30.0,2020-08-22,11.0
71075,2020,8,23,-0.5,-5.5,17.2,2020-08-23,11.0
71075,2020,8,24,2.1,-7.2,2.2,2020-08-24,11.0
71075,2020,8,25,2.6,-11.3,0.0,2020-08-25,12.0
71075,2020,8,26,2.6,-7.7,0.0,2020-08-26,12.0
71075,2020,8,27,1.4,-2.7,0.0,2020-08-27,12.0
71075,2020,8,28,6.6,-4.8,9.4,2020-08-28,12.0
71075,2020,8,29,7.9,-2.6,0.0,2020-08-29,12.0
71075,2020,8,30,6.1,2.7,0.0,2020-08-30,12.0
71075,2020,8,31,3.8,-0.6,1.8,2020-08-31,12.0
71075,2020,9,1,3.8,-8.1,0.0,2020-09-01,13.0
71075,2020,9,2,9.6,-0.3,0.0,2020-09-02,13.0
71075,2020,9,3,7.8,2.5,0.2,2020-09-03,13.0
71075,2020,9,4,5.2,1.2,0.4,2020-09-04,13.0
71075,2020,9,5,5.9,-1.5,0.0,2020-09-05,13.0
71075,2020,9,6,9.3,-5.7,0.0,2020-09-06,13.0
71075,2020,9,7,9.0,0.4,0.0,2020-09-07,13.0
71075,2020,9,8,10.3,5.2,0.0,2020-09-08,14.0
71075,2020,9,9,4.6,1.9,8.8,2020-09-09,14.0
71075,2020,9,10,9.4,-1.9,0.2,2020-09-10,14.0
71075,2020,9,11,11.0,-3.6,0.0,2020-09-11,14.0
71075,2020,9,12,7.9,4.3,0.0,2020-09-12,14.0
71075,2020,9,13,7.0,2.8,6.2,2020-09-13,14.0
71075,2020,9,14,11.4,1.9,9.4,2020-09-14,14.0
71075,2020,9,15,12.0,-2.2,0.0,2020-09-15,15.0
71075,2020,9,16,10.2,2.5,0.0,2020-09-16,15.0
71075,2020,9,17,14.6,5.3,0.0,2020-09-17,15.0
71075,2020,9,18,11.8,2.4,0.0,2020-09-18,15.0
71075,2020,9,19,13.2,4.4,1.0,2020-09-19,15.0
71075,2020,9,20,10.4,6.3,2.8,2020-09-20,15.0
71075,2020,9,21,12.9,6.1,3.6,2020-09-21,15.0
71075,2021,6,9,-0.7,-5.9,11.2,2021-06-09,1.0
71075,2021,6,10,0.4,-3.1,62.2,2021-06-10,1.0
71075,2021,6,11,2.9,-3.2,15.4,2021-06-11,1.0
71075,2021,6,12,2.0,-0.5,22.8,2021-06-12,1.0
71075,2021,6,13,4.9,-0.4,2.2,2021-06-13,1.0
71075,2021,6,14,6.8,0.5,0.0,2021-06-14,1.0
71075,2021,6,15,5.2,-2.0,1.0,2021-06-15,1.0
71075,2021,6,16,3.3,-2.9,0.2,2021-06-16,2.0
71075,2021,6,17,0.4,-2.4,8.4,2021-06-17,2.0
71075,2021,6,18,1.5,-3.8,0.6,2021-06-18,2.0
71075,2021,6,19,0.9,-0.8,5.6,2021-06-19,2.0
71075,2021,6,20,1.2,-2.2,0.8,2021-06-20,2.0
71075,2021,6,21,6.5,-7.5,0.0,2021-06-21,2.0
71075,2021,6,22,8.1,-7.1,0.0,2021-06-22,2.0
71075,2021,6,23,4.2,-2.5,0.0,2021-06-23,3.0
71075,2021,6,24,4.3,1.7,85.2,2021-06-24,3.0
71075,2021,6,25,0.8,0.1,35.2,2021-06-25,3.0
71075,2021,6,26,1.0,-1.1,23.2,2021-06-26,3.0
71075,2021,6,27,1.7,-2.9,5.8,2021-06-27,3.0
71075,2021,6,28,7.3,-8.0,0.0,2021-06-28,3.0
71075,2021,6,29,6.5,-5.8,0.0,2021-06-29,3.0
71075,2021,6,30,5.5,-4.7,0.0,2021-06-30,4.0
71075,2021,7,1,6.3,1.1,5.4,2021-07-01,4.0
71075,2021,7,2,2.0,0.2,1.8,2021-07-02,4.0
71075,2021,7,3,-1.1,-1.6,5.8,2021-07-03,4.0
71075,2021,7,4,-1.3,-4.7,14.4,2021-07-04,4.0
71075,2021,7,5,1.4,-3.8,2.4,2021-07-05,4.0
71075,2021,7,6,4.5,-9.3,0.0,2021-07-06,4.0
71075,2021,7,7,6.0,-10.0,0.0,2021-07-07,5.0
71075,2021,7,8,4.3,-5.2,0.0,2021-07-08,5.0
71075,2021,7,9,7.4,-5.3,0.0,2021-07-09,5.0
71075,2021,7,10,1.0,-7.0,0.0,2021-07-10,5.0
71075,2021,7,11,4.8,-7.6,0.0,2021-07-11,5.0
71075,2021,7,12,2.2,-3.4,0.0,2021-07-12,5.0
71075,2021,7,13,1.4,-0.5,0.0,2021-07-13,5.0
71075,2021,7,14,2.1,-1.1,1.0,2021-07-14,6.0
71075,2021,7,15,2.1,-0.5,33.8,2021-07-15,6.0
71075,2021,7,16,-0.2,-0.8,25.0,2021-07-16,6.0
71075,2021,7,17,-0.2,-3.9,60.8,2021-07-17,6.0
71075,2021,7,18,1.3,-4.3,8.6,2021-07-18,6.0
71075,2021,7,19,-0.1,-6.2,0.0,2021-07-19,6.0
71075,2021,7,20,-0.3,-2.9,6.4,2021-07-20,6.0
71075,2021,7,21,-0.2,-5.9,13.8,2021-07-21,7.0
71075,2021,7,22,1.7,-9.3,0.0,2021-07-22,7.0
71075,2021,7,23,0.5,-4.3,0.0,2021-07-23,7.0
71075,2021,7,24,-0.3,-1.5,6.4,2021-07-24,7.0
71075,2021,7,25,0.4,-5.4,57.8,2021-07-25,7.0
71075,2021,7,26,1.5,-5.4,24.4,2021-07-26,7.0
71075,2021,7,27,2.8,0.1,11.0,2021-07-27,7.0
71075,2021,7,28,2.2,0.3,14.8,2021-07-28,8.0
71075,2021,7,29,-0.3,-4.1,35.2,2021-07-29,8.0
71075,2021,7,30,3.9,-3.9,0.0,2021-07-30,8.0
71075,2021,7,31,5.5,-2.9,1.2,2021-07-31,8.0
71075,2021,8,1,3.1,1.6,20.2,2021-08-01,8.0
71075,2021,8,2,4.0,-9.1,5.0,2021-08-02,8.0
71075,2021,8,3,-0.7,-1.9,12.0,2021-08-03,8.0
71075,2021,8,4,0.8,-4.1,21.4,2021-08-04,9.0
71075,2021,8,5,5.5,-2.9,0.8,2021-08-05,9.0
71075,2021,8,6,8.9,-0.6,0.0,2021-08-06,9.0
71075,2021,8,7,5.1,-2.9,0.0,2021-08-07,9.0
71075,2021,8,8,5.5,-2.2,0.0,2021-08-08,9.0
71075,2021,8,9,4.2,-1.8,0.0,2021-08-09,9.0
71075,2021,8,10,5.6,-0.2,0.0,2021-08-10,9.0
71075,2021,8,11,6.5,0.4,0.0,2021-08-11,10.0
71075,2021,8,12,2.1,-2.4,52.2,2021-08-12,10.0
71075,2021,8,13,3.2,-5.1,0.0,2021-08-13,10.0
71075,2021,8,14,3.6,-8.1,0.0,2021-08-14,10.0
71075,2021,8,15,1.1,-2.2,0.0,2021-08-15,10.0
71075,2021,8,16,1.0,-0.9,0.0,2021-08-16,10.0
71075,2021,8,17,5.2,-3.0,0.0,2021-08-17,10.0
71075,2021,8,18,7.6,-3.9,0.0,2021-08-18,11.0
71075,2021,8,19,7.2,-1.8,0.0,2021-08-19,11.0
71075,2021,8,20,4.1,-1.6,0.0,2021-08-20,11.0
71075,2021,8,21,3.8,0.6,14.6,2021-08-21,11.0
71075,2021,8,22,7.9,1.7,0.0,2021-08-22,11.0
71075,2021,8,23,6.4,2.3,2.2,2021-08-23,11.0
71075,2021,8,24,-0.3,-3.4,34.2,2021-08-24,11.0
71075,2021,8,25,1.0,-6.3,3.4,2021-08-25,12.0
71075,2021,8,26,1.6,-2.6,1.4,2021-08-26,12.0
71075,2021,8,27,1.9,-1.2,0.4,2021-08-27,12.0
71075,2021,8,28,4.6,-1.5,5.6,2021-08-28,12.0
71075,2021,8,29,1.8,-1.5,2.8,2021-08-29,12.0
71075,2021,8,30,2.7,-4.0,20.4,2021-08-30,12.0
71075,2021,8,31,7.5,-0.9,0.0,2021-08-31,12.0
71075,2021,9,1,10.1,0.5,0.0,2021-09-01,13.0
71075,2021,9,2,12.3,2.9,0.0,2021-09-02,13.0
