,Year,Week,Resort,Visitors,MaxTemp,MinTemp,Rainfall,Total Snowfall,Snowfall Days,Average Base Depth,Max Base Depth,Biggest Snowfall
997,2014,8,Thredbo,39654,-0.8285714285714286,-3.6666666666666665,28.0,75.0,14.0,52.0,66.0,20.0
998,2014,9,Thredbo,46875,2.2,-4.628571428571428,0.0,75.0,14.0,52.0,66.0,20.0
999,2014,10,Thredbo,48777,1.5142857142857142,-7.042857142857143,0.6000000000000001,75.0,14.0,52.0,66.0,20.0
1000,2014,11,Thredbo,49003,2.371428571428571,-4.257142857142857,19.4,75.0,14.0,52.0,66.0,20.0
1001,2014,12,Thredbo,44164,3.957142857142857,-2.957142857142857,15.0,75.0,14.0,52.0,66.0,20.0
1002,2014,13,Thredbo,38470,0.8142857142857143,-5.457142857142857,9.4,75.0,14.0,52.0,66.0,20.0
1003,2014,14,Thredbo,25734,3.957142857142857,-1.4,48.8,75.0,14.0,52.0,66.0,20.0
1004,2014,15,Thredbo,13890,2.628571428571429,-2.8000000000000003,7.8,75.0,14.0,52.0,66.0,20.0
1005,2015,1,Thredbo,12039,7.528571428571429,-2.128571428571429,6.0,63.0,27.0,34.0,58.0,12.0
1006,2015,2,Thredbo,5540,2.157142857142857,-2.971428571428571,53.0,63.0,27.0,34.0,58.0,12.0
1007,2015,3,Thredbo,7069,6.7,-0.9571428571428572,1.4,63.0,27.0,34.0,58.0,12.0
1008,2015,4,Thredbo,17634,2.242857142857143,-5.0,0.0,63.0,27.0,34.0,58.0,12.0
1009,2015,5,Thredbo,35918,0.2714285714285714,-5.042857142857143,1.6,63.0,27.0,34.0,58.0,12.0
1010,2015,6,Thredbo,43234,-1.8714285714285717,-7.671428571428572,8.6,63.0,27.0,34.0,58.0,12.0
1011,2015,7,Thredbo,40967,-0.7999999999999999,-3.928571428571429,3.6,63.0,27.0,34.0,58.0,12.0
1012,2015,8,Thredbo,36200,-0.4142857142857143,-4.371428571428572,22.0,63.0,27.0,34.0,58.0,12.0
1013,2015,9,Thredbo,43268,-2.0142857142857142,-6.842857142857143,2.8000000000000003,63.0,27.0,34.0,58.0,12.0
1014,2015,10,Thredbo,48525,0.2857142857142858,-4.742857142857143,1.6,63.0,27.0,34.0,58.0,12.0
1015,2015,11,Thredbo,51900,2.1428571428571432,-3.228571428571428,18.8,63.0,27.0,34.0,58.0,12.0
1016,2015,12,Thredbo,46015,0.1857142857142857,-3.985714285714285,28.8,63.0,27.0,34.0,58.0,12.0
1017,2015,13,Thredbo,39850,1.0571428571428572,-3.985714285714285,11.0,63.0,27.0,34.0,58.0,12.0
1018,2015,14,Thredbo,33284,5.7,-2.314285714285714,1.2,63.0,27.0,34.0,58.0,12.0
1019,2015,15,Thredbo,20568,4.471428571428571,-2.1,11.0,63.0,27.0,34.0,58.0,12.0
1020,2016,1,Thredbo,7167,3.742857142857143,-1.4428571428571428,57.6,119.0,17.0,44.0,71.0,28.0
1021,2016,2,Thredbo,4083,2.685714285714286,-0.5,57.8,119.0,17.0,44.0,71.0,28.0
1022,2016,3,Thredbo,15501,-2.6142857142857143,-5.985714285714286,1.4,119.0,17.0,44.0,71.0,28.0
1023,2016,4,Thredbo,36917,1.5142857142857145,-3.814285714285714,3.4,119.0,17.0,44.0,71.0,28.0
1024,2016,5,Thredbo,48170,-0.4142857142857142,-2.8857142857142857,44.2,119.0,17.0,44.0,71.0,28.0
1025,2016,6,Thredbo,45940,4.414285714285714,-2.514285714285714,13.6,119.0,17.0,44.0,71.0,28.0
1026,2016,7,Thredbo,37172,-0.057142857142857,-4.128571428571429,95.6,119.0,17.0,44.0,71.0,28.0
1027,2016,8,Thredbo,41911,-0.1142857142857142,-3.971428571428572,8.0,119.0,17.0,44.0,71.0,28.0
1028,2016,9,Thredbo,47536,1.0142857142857142,-6.057142857142857,20.6,119.0,17.0,44.0,71.0,28.0
1029,2016,10,Thredbo,47996,2.071428571428572,-3.3714285714285714,3.4,119.0,17.0,44.0,71.0,28.0
1030,2016,11,Thredbo,43729,0.2285714285714286,-3.357142857142857,19.2,119.0,17.0,44.0,71.0,28.0
1031,2016,12,Thredbo,41768,0.7285714285714285,-4.5,91.0,119.0,17.0,44.0,71.0,28.0
1032,2016,13,Thredbo,28580,5.057142857142857,-1.342857142857143,33.0,119.0,17.0,44.0,71.0,28.0
1033,2016,14,Thredbo,18938,4.671428571428572,-0.1428571428571428,65.6,119.0,17.0,44.0,71.0,28.0
1034,2016,15,Thredbo,13868,1.9714285714285715,-2.814285714285714,38.2,119.0,17.0,44.0,71.0,28.0
1035,2017,1,Thredbo,14174,5.342857142857143,-1.3,1.4,98.0,21.0,44.0,94.0,28.0
1036,2017,2,Thredbo,6636,6.557142857142857,-1.385714285714286,0.0,98.0,21.0,44.0,94.0,28.0
1037,2017,3,Thredbo,11543,-0.2571428571428572,-4.728571428571429,0.2,98.0,21.0,44.0,94.0,28.0
1038,2017,4,Thredbo,26374,0.5428571428571429,-4.928571428571429,21.8,98.0,21.0,44.0,94.0,28.0
1039,2017,5,Thredbo,49289,-2.0142857142857142,-6.4,1.4,98.0,21.0,44.0,94.0,28.0
1040,2017,6,Thredbo,58279,-1.4428571428571428,-4.683333333333334,13.2,98.0,21.0,44.0,94.0,28.0
1041,2017,7,Thredbo,42457,-0.5571428571428572,-4.714285714285714,13.2,98.0,21.0,44.0,94.0,28.0
1042,2017,8,Thredbo,40744,0.8571428571428571,-4.8,9.2,98.0,21.0,44.0,94.0,28.0
1043,2017,9,Thredbo,45216,-0.5142857142857143,-4.5285714285714285,1.2000000000000002,98.0,21.0,44.0,94.0,28.0
1044,2017,10,Thredbo,55420,0.7,-1.7857142857142858,89.60000000000001,98.0,21.0,44.0,94.0,28.0
1045,2017,11,Thredbo,53536,-1.842857142857143,-6.171428571428571,5.0,98.0,21.0,44.0,94.0,28.0
1046,2017,12,Thredbo,49658,-0.6571428571428573,-7.571428571428571,3.2,98.0,21.0,44.0,94.0,28.0
1047,2017,13,Thredbo,39634,0.4142857142857143,-4.571428571428571,0.0,98.0,21.0,44.0,94.0,28.0
1048,2017,14,Thredbo,37173,1.6285714285714286,-3.2285714285714286,3.8,98.0,21.0,44.0,94.0,28.0
1049,2017,15,Thredbo,26630,3.4285714285714284,-3.3285714285714287,8.0,98.0,21.0,44.0,94.0,28.0
1050,2018,1,Thredbo,11210,0.3714285714285715,-2.914285714285714,55.2,78.0,18.0,57.0,88.0,13.0
1051,2018,2,Thredbo,8547,-1.5857142857142856,-5.785714285714286,19.2,78.0,18.0,57.0,88.0,13.0
1052,2018,3,Thredbo,17226,1.6142857142857143,-4.371428571428572,2.2,78.0,18.0,57.0,88.0,13.0
1053,2018,4,Thredbo,28601,2.3857142857142857,-3.414285714285714,12.2,78.0,18.0,57.0,88.0,13.0
1054,2018,5,Thredbo,54351,-0.7571428571428571,-5.742857142857143,28.2,78.0,18.0,57.0,88.0,13.0
1055,2018,6,Thredbo,70634,-0.7142857142857143,-5.471428571428571,13.6,78.0,18.0,57.0,88.0,13.0
1056,2018,7,Thredbo,46287,-0.1999999999999999,-5.614285714285715,16.0,78.0,18.0,57.0,88.0,13.0
1057,2018,8,Thredbo,41879,0.2,-4.328571428571428,31.6,78.0,18.0,57.0,88.0,13.0
1058,2018,9,Thredbo,49315,0.9,,0.0,78.0,18.0,57.0,88.0,13.0
1059,2018,10,Thredbo,52085,-0.2285714285714285,-4.457142857142857,17.8,78.0,18.0,57.0,88.0,13.0
1060,2018,11,Thredbo,53194,-2.3000000000000003,-6.8500000000000005,1.8,78.0,18.0,57.0,88.0,13.0
1061,2018,12,Thredbo,53232,0.8857142857142858,-5.616666666666667,0.4,78.0,18.0,57.0,88.0,13.0
1062,2018,13,Thredbo,41257,0.5800000000000001,-5.0,11.4,78.0,18.0,57.0,88.0,13.0
1063,2018,14,Thredbo,34676,6.285714285714286,-1.1571428571428573,0.0,78.0,18.0,57.0,88.0,13.0
1064,2018,15,Thredbo,23050,3.4500000000000006,-3.233333333333333,5.6,78.0,18.0,57.0,88.0,13.0
1065,2019,1,Thredbo,18741,3.157142857142857,0.257142857142857,73.4,80.0,15.0,38.0,55.0,24.0
1066,2019,2,Thredbo,9845,-0.7428571428571429,-6.828571428571428,3.6,80.0,15.0,38.0,55.0,24.0
1067,2019,3,Thredbo,13374,3.7,-4.442857142857143,0.4,80.0,15.0,38.0,55.0,24.0
1068,2019,4,Thredbo,25851,3.585714285714286,-4.071428571428571,23.6,80.0,15.0,38.0,55.0,24.0
1069,2019,5,Thredbo,48275,-0.6,-3.7,56.2,80.0,15.0,38.0,55.0,24.0
1070,2019,6,Thredbo,55168,-0.7714285714285715,-5.271428571428571,6.8,80.0,15.0,38.0,55.0,24.0
1071,2019,7,Thredbo,45493,2.257142857142857,-2.914285714285714,10.6,80.0,15.0,38.0,55.0,24.0
1072,2019,8,Thredbo,45050,2.6,-4.014285714285714,3.8,80.0,15.0,38.0,55.0,24.0
1073,2019,9,Thredbo,46665,-0.2714285714285713,-4.171428571428572,18.2,80.0,15.0,38.0,55.0,24.0
1074,2019,10,Thredbo,45330,0.3571428571428571,-5.614285714285714,3.6,80.0,15.0,38.0,55.0,24.0
1075,2019,11,Thredbo,59101,-0.1285714285714285,-5.0,15.8,80.0,15.0,38.0,55.0,24.0
1076,2019,12,Thredbo,53915,2.128571428571429,-6.271428571428571,3.0,80.0,15.0,38.0,55.0,24.0
1077,2019,13,Thredbo,45841,4.1,-1.3666666666666665,14.6,80.0,15.0,38.0,55.0,24.0
1078,2019,14,Thredbo,37957,3.3714285714285714,-3.4285714285714284,6.8,80.0,15.0,38.0,55.0,24.0
1079,2019,15,Thredbo,28383,5.185714285714285,-0.9,39.4,80.0,15.0,38.0,55.0,24.0
1080,2020,1,Thredbo,2281,4.085714285714285,-2.2857142857142856,44.8,10.0,4.0,4.0,4.0,6.0
1081,2020,2,Thredbo,1666,2.6,-1.7714285714285716,62.2,10.0,4.0,4.0,4.0,6.0
1082,2020,3,Thredbo,1787,1.1,-5.228571428571429,1.0,10.0,4.0,4.0,4.0,6.0
1083,2020,4,Thredbo,5251,0.4142857142857143,-4.285714285714286,27.6,10.0,4.0,4.0,4.0,6.0
1084,2020,5,Thredbo,6327,1.5714285714285714,-2.9428571428571426,30.2,10.0,4.0,4.0,4.0,6.0
1085,2020,6,Thredbo,10795,0.0571428571428571,-5.028571428571429,33.8,10.0,4.0,4.0,4.0,6.0
1086,2020,7,Thredbo,5849,2.642857142857143,-2.271428571428572,15.4,10.0,4.0,4.0,4.0,6.0
1087,2020,8,Thredbo,3997,3.371428571428571,-2.4714285714285715,26.4,10.0,4.0,4.0,4.0,6.0
1088,2020,9,Thredbo,4059,-0.7999999999999999,-5.314285714285715,39.0,10.0,4.0,4.0,4.0,6.0
1089,2020,10,Thredbo,2366,1.5714285714285714,-2.4,36.2,10.0,4.0,4.0,4.0,6.0
1090,2020,11,Thredbo,0,-2.6,-5.1571428571428575,28.0,10.0,4.0,4.0,4.0,6.0
1091,2020,12,Thredbo,0,0.3857142857142857,-5.228571428571429,5.4,10.0,4.0,4.0,4.0,6.0
1092,2020,13,Thredbo,0,4.814285714285715,-2.2285714285714286,0.7999999999999999,10.0,4.0,4.0,4.0,6.0
1093,2020,14,Thredbo,0,6.428571428571429,-0.0428571428571428,17.2,10.0,4.0,4.0,4.0,6.0
1094,2020,15,Thredbo,0,8.7,2.9857142857142853,18.4,10.0,4.0,4.0,4.0,6.0
1095,2021,1,Thredbo,4556,-0.1833333333333333,-3.3666666666666667,47.2,93.0,17.0,,0.0,16.0
1096,2021,2,Thredbo,8255,6.344131569286607e-17,-4.385714285714285,12.2,93.0,17.0,,0.0,16.0
1097,2021,3,Thredbo,18301,1.1285714285714286,-4.0285714285714285,98.4,93.0,17.0,,0.0,16.0
1098,2021,4,Thredbo,32789,-0.0428571428571428,-3.6142857142857134,6.800000000000001,93.0,17.0,,0.0,16.0
1099,2021,5,Thredbo,42107,0.5857142857142856,-4.9,0.0,93.0,17.0,,0.0,16.0
1100,2021,6,Thredbo,17062,0.0,-2.725,30.2,93.0,17.0,,0.0,16.0
1101,2021,7,Thredbo,6387,,,0.0,93.0,17.0,,0.0,16.0
1102,2021,8,Thredbo,22563,-2.1,-3.9,0.0,93.0,17.0,,0.0,16.0
1103,2021,9,Thredbo,19180,1.6428571428571428,-4.1,4.0,93.0,17.0,,0.0,16.0
1104,2021,10,Thredbo,14564,,-1.6,0.0,93.0,17.0,,0.0,16.0
1105,2021,11,Thredbo,14342,1.8200000000000005,-1.35,30.8,93.0,17.0,,0.0,16.0
1106,2021,12,Thredbo,5792,0.9571428571428572,-4.2,12.4,93.0,17.0,,0.0,16.0
1107,2021,13,Thredbo,4411,4.2,-1.1428571428571428,118.6,93.0,17.0,,0.0,16.0
1108,2021,14,Thredbo,3909,3.142857142857143,-1.5285714285714285,4.8,93.0,17.0,,0.0,16.0
1109,2021,15,Thredbo,6774,2.3714285714285714,-3.871428571428571,64.0,93.0,17.0,,0.0,16.0
1110,2022,1,Thredbo,28482,-0.6857142857142857,-4.685714285714285,1.0,84.0,26.0,27.0,33.0,11.0
1111,2022,2,Thredbo,28805,1.6999999999999995,-3.3857142857142857,27.2,84.0,26.0,27.0,33.0,11.0
1112,2022,3,Thredbo,32323,1.5142857142857142,-3.5142857142857147,9.8,84.0,26.0,27.0,33.0,11.0
1113,2022,4,Thredbo,51793,1.4285714285714286,-4.571428571428571,2.6,84.0,26.0,27.0,33.0,11.0
1114,2022,5,Thredbo,58950,-0.9857142857142858,-5.371428571428572,2.2,84.0,26.0,27.0,33.0,11.0
1115,2022,6,Thredbo,50846,-1.4142857142857144,-6.4,8.4,84.0,26.0,27.0,33.0,11.0
1116,2022,7,Thredbo,50463,1.1,-3.7285714285714286,22.8,84.0,26.0,27.0,33.0,11.0
1117,2022,8,Thredbo,48895,0.2571428571428572,-5.114285714285714,33.6,84.0,26.0,27.0,33.0,11.0
1118,2022,9,Thredbo,46293,0.0999999999999999,-4.285714285714286,132.79999999999998,84.0,26.0,27.0,33.0,11.0
1119,2022,10,Thredbo,49363,-0.0714285714285714,-3.5142857142857147,24.8,84.0,26.0,27.0,33.0,11.0
1120,2022,11,Thredbo,49801,-0.5285714285714286,-4.514285714285714,44.4,84.0,26.0,27.0,33.0,11.0
1121,2022,12,Thredbo,49543,2.557142857142857,-3.4,24.6,84.0,26.0,27.0,33.0,11.0
1122,2022,13,Thredbo,37838,3.442857142857143,-5.357142857142857,0.6000000000000001,84.0,26.0,27.0,33.0,11.0
1123,2022,14,Thredbo,28277,1.5714285714285714,-3.271428571428572,35.4,84.0,26.0,27.0,33.0,11.0
1124,2022,15,Thredbo,24771,2.0285714285714285,-3.0,36.8,84.0,26.0,27.0,33.0,11.0
1125,2023,1,Thredbo,8545,0.8571428571428571,-3.085714285714286,51.6,65.0,24.0,16.0,20.0,14.0
1126,2023,2,Thredbo,10240,-0.9142857142857144,-4.185714285714286,5.4,65.0,24.0,16.0,20.0,14.0
1127,2023,3,Thredbo,21673,-1.657142857142857,-4.571428571428571,26.2,65.0,24.0,16.0,20.0,14.0
1128,2023,4,Thredbo,44587,0.7285714285714285,-3.5142857142857147,21.0,65.0,24.0,16.0,20.0,14.0
1129,2023,5,Thredbo,49756,0.6714285714285715,-3.014285714285714,12.0,65.0,24.0,16.0,20.0,14.0
1130,2023,6,Thredbo,48555,3.2142857142857144,-3.357142857142857,1.6,65.0,24.0,16.0,20.0,14.0
1131,2023,7,Thredbo,44316,3.014285714285714,-4.114285714285715,1.2,65.0,24.0,16.0,20.0,14.0
1132,2023,8,Thredbo,42124,3.557142857142857,-1.0714285714285714,8.0,65.0,24.0,16.0,20.0,14.0
1133,2023,9,Thredbo,39758,3.983333333333333,-2.1142857142857143,36.0,65.0,24.0,16.0,20.0,14.0
1134,2023,10,Thredbo,40626,1.0285714285714285,-4.571428571428571,7.4,65.0,24.0,16.0,20.0,14.0
1135,2023,11,Thredbo,40364,3.7,-2.2,23.8,65.0,24.0,16.0,20.0,14.0
1136,2023,12,Thredbo,34371,4.3500000000000005,-0.2599999999999999,21.4,65.0,24.0,16.0,20.0,14.0
1137,2023,13,Thredbo,23161,5.9,-5.15,6.0,65.0,24.0,16.0,20.0,14.0
1138,2023,14,Thredbo,14628,,,37.0,65.0,24.0,16.0,20.0,14.0
1139,2023,15,Thredbo,9901,,,10.6,65.0,24.0,16.0,20.0,14.0
1140,2024,1,Thredbo,5493,1.757142857142857,-3.271428571428572,38.99999999999999,52.0,16.0,14.0,20.0,13.0
1141,2024,2,Thredbo,6847,-0.7000000000000001,-6.071428571428571,1.2000000000000002,52.0,16.0,14.0,20.0,13.0
1142,2024,3,Thredbo,9071,0.3714285714285714,-3.557142857142857,13.6,52.0,16.0,14.0,20.0,13.0
1143,2024,4,Thredbo,20186,-0.7142857142857143,-7.8,18.2,52.0,16.0,14.0,20.0,13.0
1144,2024,5,Thredbo,45827,2.2285714285714286,-2.4714285714285715,8.6,52.0,16.0,14.0,20.0,13.0
1145,2024,6,Thredbo,48866,-1.6285714285714286,-5.285714285714286,16.4,52.0,16.0,14.0,20.0,13.0
1146,2024,7,Thredbo,46149,0.6714285714285714,-4.1571428571428575,24.4,52.0,16.0,14.0,20.0,13.0
1147,2024,8,Thredbo,43752,-0.0571428571428571,-7.542857142857143,4.6,52.0,16.0,14.0,20.0,13.0
1148,2024,9,Thredbo,46790,2.3428571428571425,-4.371428571428572,0.0,52.0,16.0,14.0,20.0,13.0
1149,2024,10,Thredbo,41927,4.328571428571428,-0.8428571428571429,17.6,52.0,16.0,14.0,20.0,13.0
1150,2024,11,Thredbo,37608,3.5,-0.7000000000000001,29.8,52.0,16.0,14.0,20.0,13.0
1151,2024,12,Thredbo,33208,2.5,-1.1714285714285713,69.4,52.0,16.0,14.0,20.0,13.0
1152,2024,13,Thredbo,18120,4.614285714285714,-0.7000000000000001,23.6,52.0,16.0,14.0,20.0,13.0
1153,2024,14,Thredbo,6270,5.857142857142857,-1.2428571428571429,11.4,52.0,16.0,14.0,20.0,13.0
1154,2024,15,Thredbo,4103,0.8714285714285716,-4.257142857142857,16.0,52.0,16.0,14.0,20.0,13.0
1155,2014,1,Perisher,7370,6.328571428571428,-1.5857142857142856,62.0,104.0,14.0,49.0,66.0,28.0
1156,2014,2,Perisher,2751,5.257142857142857,-1.8571428571428568,13.8,104.0,14.0,49.0,66.0,28.0
1157,2014,3,Perisher,4255,0.8857142857142856,-2.457142857142857,220.6,104.0,14.0,49.0,66.0,28.0
1158,2014,4,Perisher,20265,2.9428571428571426,-2.457142857142857,53.8,104.0,14.0,49.0,66.0,28.0
1159,2014,5,Perisher,61339,1.1857142857142855,-3.757142857142857,39.0,104.0,14.0,49.0,66.0,28.0
1160,2014,6,Perisher,76855,1.7857142857142858,-4.357142857142857,51.4,104.0,14.0,49.0,66.0,28.0
1161,2014,7,Perisher,57593,5.085714285714286,-4.357142857142857,5.0,104.0,14.0,49.0,66.0,28.0
1162,2014,8,Perisher,52426,1.7714285714285716,-3.6571428571428575,58.2,104.0,14.0,49.0,66.0,28.0
1163,2014,9,Perisher,62654,5.2,-5.542857142857143,2.6,104.0,14.0,49.0,66.0,28.0
1164,2014,10,Perisher,64928,4.042857142857143,-7.957142857142857,10.8,104.0,14.0,49.0,66.0,28.0
1165,2014,11,Perisher,64834,5.628571428571428,-3.257142857142857,68.4,104.0,14.0,49.0,66.0,28.0
1166,2014,12,Perisher,59121,6.528571428571428,-3.685714285714286,32.4,104.0,14.0,49.0,66.0,28.0
1167,2014,13,Perisher,50737,4.7,-4.3,35.2,104.0,14.0,49.0,66.0,28.0
1168,2014,14,Perisher,33833,6.885714285714286,-0.6428571428571429,49.0,104.0,14.0,49.0,66.0,28.0
1169,2014,15,Perisher,18381,6.057142857142858,-2.2142857142857144,19.2,104.0,14.0,49.0,66.0,28.0
1170,2015,1,Perisher,15906,9.885714285714286,-3.571428571428572,1.6,79.0,29.0,35.0,58.0,12.0
1171,2015,2,Perisher,7363,3.814285714285714,-2.271428571428572,87.2,79.0,29.0,35.0,58.0,12.0
1172,2015,3,Perisher,9360,9.014285714285714,-3.2857142857142856,0.0,79.0,29.0,35.0,58.0,12.0
1173,2015,4,Perisher,23296,4.642857142857143,-6.728571428571429,6.800000000000001,79.0,29.0,35.0,58.0,12.0
1174,2015,5,Perisher,47607,2.642857142857143,-4.5,55.4,79.0,29.0,35.0,58.0,12.0
1175,2015,6,Perisher,57282,0.7714285714285715,-6.2,33.6,79.0,29.0,35.0,58.0,12.0
1176,2015,7,Perisher,54202,1.2571428571428571,-2.7285714285714286,102.6,79.0,29.0,35.0,58.0,12.0
1177,2015,8,Perisher,48170,1.8142857142857145,-3.3000000000000003,90.6,79.0,29.0,35.0,58.0,12.0
1178,2015,9,Perisher,57548,1.0285714285714285,-7.028571428571429,20.8,79.0,29.0,35.0,58.0,12.0
1179,2015,10,Perisher,64346,3.271428571428572,-3.0857142857142854,10.8,79.0,29.0,35.0,58.0,12.0
1180,2015,11,Perisher,68527,5.585714285714286,-2.9142857142857146,23.2,79.0,29.0,35.0,58.0,12.0
1181,2015,12,Perisher,60788,3.1000000000000005,-2.571428571428572,92.8,79.0,29.0,35.0,58.0,12.0
1182,2015,13,Perisher,52337,4.914285714285714,-3.628571428571429,35.6,79.0,29.0,35.0,58.0,12.0
1183,2015,14,Perisher,43826,8.442857142857141,-1.4142857142857144,5.8,79.0,29.0,35.0,58.0,12.0
1184,2015,15,Perisher,27009,6.785714285714286,-1.6999999999999995,10.6,79.0,29.0,35.0,58.0,12.0
1185,2016,1,Perisher,9419,5.700000000000001,-2.8285714285714287,97.2,144.0,26.0,46.0,62.0,19.0
1186,2016,2,Perisher,5380,4.142857142857143,0.9714285714285716,127.4,144.0,26.0,46.0,62.0,19.0
1187,2016,3,Perisher,20567,1.3142857142857145,-5.6000000000000005,61.400000000000006,144.0,26.0,46.0,62.0,19.0
1188,2016,4,Perisher,49193,3.985714285714285,-2.4428571428571426,34.6,144.0,26.0,46.0,62.0,19.0
1189,2016,5,Perisher,64386,1.7142857142857142,-1.4,109.4,144.0,26.0,46.0,62.0,19.0
1190,2016,6,Perisher,61295,8.280000000000001,-1.942857142857143,25.8,144.0,26.0,46.0,62.0,19.0
1191,2016,7,Perisher,48984,1.5285714285714285,-2.857142857142857,243.8,144.0,26.0,46.0,62.0,19.0
1192,2016,8,Perisher,55233,2.128571428571429,-3.042857142857143,30.200000000000003,144.0,26.0,46.0,62.0,19.0
1193,2016,9,Perisher,63067,3.242857142857143,-4.6,31.200000000000003,144.0,26.0,46.0,62.0,19.0
1194,2016,10,Perisher,62748,4.771428571428571,-2.7142857142857144,7.4,144.0,26.0,46.0,62.0,19.0
1195,2016,11,Perisher,57827,3.0,-2.0571428571428574,51.8,144.0,26.0,46.0,62.0,19.0
1196,2016,12,Perisher,54481,4.442857142857142,-4.0,51.2,144.0,26.0,46.0,62.0,19.0
1197,2016,13,Perisher,37561,8.4,-0.5,80.6,144.0,26.0,46.0,62.0,19.0
1198,2016,14,Perisher,24737,7.771428571428571,0.7857142857142857,54.0,144.0,26.0,46.0,62.0,19.0
1199,2016,15,Perisher,18080,4.685714285714285,-1.0714285714285714,96.2,144.0,26.0,46.0,62.0,19.0
1200,2017,1,Perisher,18739,9.428571428571429,-2.571428571428572,0.8,78.0,23.0,49.0,94.0,16.0
1201,2017,2,Perisher,8792,9.885714285714286,-4.228571428571429,0.0,78.0,23.0,49.0,94.0,16.0
1202,2017,3,Perisher,15236,2.857142857142857,-4.9,1.6,78.0,23.0,49.0,94.0,16.0
1203,2017,4,Perisher,34802,2.8142857142857145,-4.914285714285714,49.6,78.0,23.0,49.0,94.0,16.0
1204,2017,5,Perisher,64376,0.7571428571428571,-5.642857142857143,5.8,78.0,23.0,49.0,94.0,16.0
1205,2017,6,Perisher,76620,1.5,-4.242857142857143,35.6,78.0,23.0,49.0,94.0,16.0
1206,2017,7,Perisher,56369,2.0571428571428574,-4.228571428571429,40.0,78.0,23.0,49.0,94.0,16.0
1207,2017,8,Perisher,53570,3.8428571428571434,-3.557142857142857,23.4,78.0,23.0,49.0,94.0,16.0
1208,2017,9,Perisher,60063,1.7571428571428571,-2.742857142857143,91.2,78.0,23.0,49.0,94.0,16.0
1209,2017,10,Perisher,72515,2.571428571428572,-0.1285714285714285,206.4,78.0,23.0,49.0,94.0,16.0
1210,2017,11,Perisher,70718,0.7857142857142857,-4.928571428571429,43.6,78.0,23.0,49.0,94.0,16.0
1211,2017,12,Perisher,65364,2.6,-8.171428571428573,7.4,78.0,23.0,49.0,94.0,16.0
1212,2017,13,Perisher,52565,2.9285714285714284,-3.985714285714285,54.4,78.0,23.0,49.0,94.0,16.0
1213,2017,14,Perisher,48963,5.071428571428571,-1.0714285714285714,35.0,78.0,23.0,49.0,94.0,16.0
1214,2017,15,Perisher,34698,6.528571428571429,-2.3285714285714287,50.2,78.0,23.0,49.0,94.0,16.0
1215,2018,1,Perisher,14866,2.9714285714285715,-2.2285714285714286,86.4,88.0,22.0,52.0,88.0,12.0
1216,2018,2,Perisher,11276,1.7714285714285716,-5.242857142857143,53.0,88.0,22.0,52.0,88.0,12.0
1217,2018,3,Perisher,22795,4.785714285714286,-4.914285714285714,7.199999999999999,88.0,22.0,52.0,88.0,12.0
1218,2018,4,Perisher,37741,4.6571428571428575,-3.4857142857142853,20.2,88.0,22.0,52.0,88.0,12.0
1219,2018,5,Perisher,71310,2.457142857142857,-6.142857142857143,53.4,88.0,22.0,52.0,88.0,12.0
1220,2018,6,Perisher,93226,1.8714285714285717,-5.271428571428571,29.0,88.0,22.0,52.0,88.0,12.0
1221,2018,7,Perisher,61632,2.1,-5.014285714285714,33.2,88.0,22.0,52.0,88.0,12.0
1222,2018,8,Perisher,55592,3.085714285714286,-2.7857142857142856,50.8,88.0,22.0,52.0,88.0,12.0
1223,2018,9,Perisher,65256,2.2142857142857144,-3.057142857142857,103.4,88.0,22.0,52.0,88.0,12.0
1224,2018,10,Perisher,69540,2.3285714285714287,-2.7285714285714286,60.2,88.0,22.0,52.0,88.0,12.0
1225,2018,11,Perisher,70211,0.9142857142857144,-5.957142857142857,46.6,88.0,22.0,52.0,88.0,12.0
1226,2018,12,Perisher,70681,3.7714285714285714,-6.685714285714285,2.6,88.0,22.0,52.0,88.0,12.0
1227,2018,13,Perisher,54342,4.371428571428572,-3.3857142857142857,68.4,88.0,22.0,52.0,88.0,12.0
1228,2018,14,Perisher,46265,8.385714285714286,-0.0714285714285715,0.0,88.0,22.0,52.0,88.0,12.0
1229,2018,15,Perisher,30146,5.457142857142857,-3.057142857142857,9.0,88.0,22.0,52.0,88.0,12.0
1230,2019,1,Perisher,24730,5.328571428571428,1.6142857142857143,67.2,67.0,12.0,50.0,89.0,13.0
1231,2019,2,Perisher,12913,2.628571428571429,-6.828571428571428,2.4,67.0,12.0,50.0,89.0,13.0
1232,2019,3,Perisher,17700,6.842857142857143,-4.628571428571428,1.2000000000000002,67.0,12.0,50.0,89.0,13.0
1233,2019,4,Perisher,34236,5.557142857142857,-3.6571428571428575,34.4,67.0,12.0,50.0,89.0,13.0
1234,2019,5,Perisher,64459,1.4857142857142858,-2.4857142857142853,134.2,67.0,12.0,50.0,89.0,13.0
1235,2019,6,Perisher,72800,2.5428571428571423,-3.3000000000000003,41.8,67.0,12.0,50.0,89.0,13.0
1236,2019,7,Perisher,60123,4.285714285714286,-2.0285714285714285,28.0,67.0,12.0,50.0,89.0,13.0
1237,2019,8,Perisher,58944,5.685714285714285,-4.771428571428571,4.6,67.0,12.0,50.0,89.0,13.0
1238,2019,9,Perisher,61440,1.8000000000000005,-4.485714285714286,91.2,67.0,12.0,50.0,89.0,13.0
